ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
129	19	1	1	0.000000	6.210526	6.210526	0.000000	0.000000	0	0	0
130	9	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
131	9	1	1	0.000000	9.333333	9.333333	0.000000	0.000000	0	0	0
132	17	1	1	0.000000	8.823529	8.823529	0.000000	0.000000	0	0	0
133	5	1	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
134	2	1	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
135	11	1	1	0.000000	9.454545	9.454545	0.000000	0.000000	0	0	0
136	5	1	1	0.000000	40.800000	3.400000	0.000000	0.000000	0	0	0
137	21	1	1	0.000000	8.142857	8.142857	0.000000	0.000000	0	0	0
138	1	2	2	0.000000	50.000000	12.000000	0.000000	0.000000	0	0	0
139	12	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
140	2	1	2	0.000000	42.500000	5.000000	0.000000	0.000000	0	0	0
141	1	1	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
142	15	1	1	0.000000	2.866667	2.866667	0.000000	0.000000	0	0	0
